text,target
GAS_FLOW_BELOW_SETPOINT,gasFlowLoAlarm
whl_ret_fan_run_time,wheelReturnFanRuntime
byp_valve_position,bypassValveFb
SP_COOL_FLOW_FLOOR,dischargeFlowCoolMinSp
REACTIVE_ENERGY_FEED,energyReactive
ampsBmax,currentPhaseBMax
HTG-PMP-FBK,heatingCoilPumpStatus
HW-FLOW-FAIL-ALM,heatingCoilPumpAlarm
DischargeTempMaxSetpoint,dischargeTempMaxSp
ZONE_NO_ALM_ACTIVE,zoneNOAlarm
ROOM-HEAT-SP,zoneHeatSp
BoilerPumpTripped,heatingCoilPumpAlarm
emergencyStop,emergencyStop
SFAN_FAULT_RESET,dischargeFanFaultReset
CHWRET-TEMP,evapEnteringTemp
DPT_ENAB_ECON_SETPT,econEnableDewpointSp
EXT_AMBIENT_TEMP,outsideTemp
FREEZE_PROT_STATUS,freezeProtect
room_pm25,zonePM25
zone_voc_min_sp,zoneVOCMinSp
SA-T-FAULT,dischargeTempFault
STBY_COOLING_SP,standbyCoolSp
deHumidifierAlarm,dehumidifierAlarm
ZN_TEMP_LIMIT_LOW,zoneTempLoSp
DIS_DAMPER_SIGNAL,dischargeDamper
oaDamperMinStatus,minOutsideDamperFb
a_pressure,airPressure
DehumidStatus,dehumidifierStatus
coldDeckDischargeHumidity,coldDeckDischargeHumidity
SPACE_VOC_SP,zoneVOCSp
SA_FLOW_LIMIT_COOL,dischargeFlowCoolMaxSp
condpmp_cmd,condPump
H2O_BYPASS_GPM,evapBypassFlow
comp-sts,compStatus
economizer_step_mode,econMode
blr1-status,boilerStatus
bypass_vlv_status,bypassValveFb
dehmd-demand,dehumidDemand
heat_point_enable,heatingEnableSp
RM_HEATING_SPT,zoneHeatSp
HTG_STAT,heatingStatus
DISCHARGE_FAN_AMPS,dischargeFanCurrent
NO_SPC_MAX_SP,zoneNOMaxSp
zone_max_temp_setpoint,zoneTempMaxSp
minimum_oa_status,minOutsideDamperFb
FLOW_TARGET_EVAP_BYPASS,evapBypassFlowSp
wheelOutsideFanSpd,wheelOutsideFanSpeed
ZONE-DP,zoneDewpoint
DA-T-HI-ALARM,dischargeTempHiAlarm
ZN_SO2_HI_ALM,zoneSO2LevelAlarm
SPC-RH-MAX-MEAS-SP,zoneHumidityMaxSp
ZONEVOCLEVELALARM,zoneVOCLevelAlarm
PM10_RM_SENSOR,zonePM10
cwPump1En,condPumpEnable
CLGSTBYMINFLOWSPT,dischargeFlowStandbyCoolSp
MAX_ILLUM_ROOM,zoneLightLevelMaxSp
BoilerPumpFeedback,heatingCoilPumpStatus
CondWtrEntTval,condEnteringTemp
SA-FAN-SPEED,dischargeFanSpeed
ZoneNOAlert,zoneNOAlarm
TempDeadbandZone,zoneTempDb
CwEntT,condEnteringTemp
SPC-HI-SPT,zoneTempHiSp
bp_vlv,bypassValve
SFAN_MOTOR_TEMP,dischargeFanMotorTemp
MAT,mixedTemp
SUP_FAN_OPER_HRS,dischargeFanRuntime
COND-ALARM,condAlarm
BAS_ENERGY_USE,energy
coldDeckOutputHumidity,coldDeckDischargeHumidity
zoneHum_Max_SetPt,zoneHumidityMaxSp
PhaseA_Current,currentPhaseA
DC_CURR_FB,currentDC
CO-Zone,zoneCO
bypassdamperfb,bypassDamperFb
DC_CURRENT,currentDC
occupied_cool_sp,occupiedCoolSp
RM-T-SP-LCL,zoneTempSpLocal
supplyFanStatus,dischargeFanStatus
CDK_DIS_P,coldDeckDischargePressure
RA_CFM_SPT_VAL,returnFlowSp
whlRNTime,wheelRuntime
ChilledWaterValvePos,coolingValveFb
WHLSPEED,wheelSpeed
min_oa_dmp_cmd,minOutsideDamper
SUPPLY_MAX_TMP_SP,dischargeTempMaxSp
DISCH_FAN_FAULT_SIGNAL,dischargeFanFault
SPC_NO_ALARM,zoneNOAlarm
hvac-mode-sel,hvacMode
FAN_ERROR_CODE_SA,dischargeFanFaultCode
zonePurgeActiveStatus,zonePurgeStatus
BLR-FAULT,boilerFault
whl-RPM,wheelSpeed
disch_air_temp_hi_htg_sp,dischargeTempHeatMaxSp
DATSETPT,dischargeTempSp
ZN_VOC_ALM,zoneVOCLevelAlarm
DISCH_FAN_FLT_BIT,dischargeFanFault
RM-TEMP-LOW-ALM,zoneTempLoAlarm
KVA_HOURS_TOTAL,energyApparent
htg_setpoint_occupied,occupiedHeatSp
SUPPLY_FAN_V,dischargeFanVoltage
cd_air_rh,coldDeckDischargeHumidity
ch2_sts,chillerStatus
ZN_VOC_MAX_SP,zoneVOCMaxSp
zone-max-sp,zoneTempMaxSp
EVAPEXITTEMP,evapLeavingTemp
humidifierOnCmd,humidifier
supplyAirFlowStatusFb,dischargeFlowStatus
CD-DMPR,coldDeckDamper
HUM_ZN_RH_MAX_SP,zoneHumidityMaxSp
DISCH_TEMP_CLG_SP,dischargeTempCoolSp
CHWP-OVLD,evapPumpAlarm
EFAN_RUN_STATUS,exhaustFanStatus
PURGE_CMD_ZN,zonePurge
byp-valv-cmd,bypassValve
ECON-ENTH-ENABLE-SP,econEnableEnthalpySp
RetTempSpt,returnTempSp
ZONE-T-SP-OVRD,zoneTempSpOvr
HI_ROOM_TEMP_SP,zoneTempHiSp
ECON_DPT_ENABLE_SPT,econEnableDewpointSp
occupiedCoolingPtLocal,occupiedCoolSpLocal
occupiedHeatSetPtOffset,occupiedHeatSpOffset
ZN_SULFUR_DIOXIDE,zoneSO2
ZONE_CO2_CRITICAL,zoneCO2Alarm
DehumidifierFault,dehumidifierFault
OUTDOORAIRDAMPER,outsideDamper
HTGSTBYFLOWMINSP,dischargeFlowStandbyHeatSp
exh_dmpr_ovr,exhaustDamperOvr
supplyTempLoExceeded,dischargeTempLoAlarm
current-phase-a-max,currentPhaseAMax
frz_spt,freezeProtectSp
CondenserWaterOutletTemp,condLeavingTemp
OA_RELATIVE_HUMIDITY,outsideHumidity
DAF_CFM_SP,dischargeFlowSp
ZN_T_HI_SPT,zoneTempHiSp
SA_DMPR_OUTPUT,dischargeDamper
dis_humidity_sp,dischargeHumiditySp
condBypassFlowSetpoint,condBypassFlowSp
SOUND_ZN,zoneNoiseLevel
ZONEP_SPT,zonePressureSp
supply_flow_sp,dischargeFlowSp
condenser_water_pump_speed_setpoint,condPumpSpeedSp
ampsCmax,currentPhaseCMax
mxd_air_temp_min_spt,mixedTempLoSp
s_fan_current,dischargeFanCurrent
SA-T-SP,dischargeTempSp
VOC_MAX_ALARM_ZN,zoneVOCHiAlarm
EXH_DMPR_STATUS,exhaustDamperFb
zoneTempMinimumSP,zoneTempMinSP
EXF-ALARM-INDICATOR,exhaustFanAlarm
ZN_COOL_SP_ACTIVE,zoneCoolSp
SA_RH_SP,dischargeHumiditySp
zonePressureLowAlm,zonePressureLoAlarm
activate_humidifier,humidifierEnable
boilr-fault,boilerFault
ZN_HEATING_SETPOINT,zoneHeatSp
RETURNAIRFAN_ON,returnFanStatus
cmd_exh_dmpr_ovr,exhaustDamperOvr
heating_valve_position,heatingValveFb
oa_dmpr_min_ovr,minOutsideDamperOvr
ZN_TEMP_DIFF_LIMIT,zoneTempDelta
COND-BYPASS-TEMP-VAL,condBypassTemp
CDK-DISCH-PRS,coldDeckDischargePressure
wheelReturnAirFlow,wheelReturnFlow
ZNCO2AlarmThreshold,zoneCO2HiSp
MA-AIR-TEMP,mixedTemp
zn_pm25_concentration,zonePM25
ENERGY,energy
zone-temp-max-sp,zoneTempMaxSp
ZONE_STBY_CLG_SPT,standbyCoolSp
MA_INLET_TEMP,mixedTemp
DC_FAN_CUR,currentDC
DA-PRESSURE-SP,dischargePressureSp
zoneDew,zoneDewpoint
whl_outside_fan_runtime,wheelOutsideFanRuntime
DISCHARGE_FAN_HZ,dischargeFanFrequency
MAX_RH_SPACE,zoneHumidityMaxSp
dis_air_cool_max_sp,dischargeTempCoolMaxSp
HZ_OUTPUT_SUP_FAN,dischargeFanFrequency
APPARENT_ENERGY,energyApparent
clg-enable-command,coolingEnable
RM-NO-MAX-LIMIT,zoneNOMaxSp
lowStaticPressureThreshold,dischargePressureLoSp
return_carbon_dioxide,returnCO2
SpaceCO2,zoneCO2
whlSpeed,wheelSpeed
WH_O,wheelSpeed
compwarn,compWarning
freeze_prot_spt,freezeProtectSp
ZONE-VOC-MIN-SETPOINT,zoneVOCMinSp
SA-DMP-OVERRIDE,dischargeDamperOvr
coldDeckDisPressure,coldDeckDischargePressure
DISCH_FAN_FLT_RST,dischargeFanFaultReset
znco,zoneCO
ZONE-EFF-CLG-SP,zoneCoolSp
ZN_TEMP_MEAN_SP,zoneTempAvgSp
SUPPLY_TEMP_CMD,dischargeTempSp
space-CO,zoneCO
heat_stat,heatingStatus
DA_STAT_PRESS_FB,dischargePressure
zn-p-min-sp,zonePressureMinSp
supply_air_temp_lo_alarm,dischargeTempLoAlarm
ENABLE_ECON_IF_DP,econEnableDewpointSp
whl_runtime,wheelRuntime
ZN_CO2_HIGH_THRESHOLD,zoneCO2HiSp
OA_T_ERR,outsideTempFault
DHUM_ALARM,dehumidifierAlarm
room_purge_status,zonePurgeStatus
return-air-temp,returnTemp
cnd-bypass-flow,condBypassFlow
STM_CTRL_SIGNAL,steamValve
Phase-B-I-Max,currentPhaseBMax
Space_VOC_Lo_SP,zoneVOCLoSp
OAFLOW_MIN,minOutsideFlow
DISCHARGE_AIR_FAN_RESET,dischargeFanAlarmReset
CondenserBypassValveFb,condBypassValveFb
currentPhaseA-max,currentPhaseAMax
htgsts,heatingStatus
RETURNAIRFAN_SIG_STATE,returnFanStatus
valve_hw_status,heatingValveFb
CHW-CMD,coolingValve
wheel_return_enthalpy,wheelReturnEnthalpy
SAF_MOTOR_TEMP,dischargeFanMotorTemp
DA_FAN_AMPS,dischargeFanCurrent
OUTDOOR_RH_SENSOR,outsideHumidity
EQ-STATUS,unitStatus
EVAP_WATER_PUMP_ALARM,evapPumpAlarm
curPhaseBmax,currentPhaseBMax
DA_CLG_MAX_SP,dischargeTempCoolMaxSp
BLR1_PMP_STS,heatingCoilPumpStatus
FAN_ENERGY_USE_DISCH,dischargeFanEnergy
ZN_NO_MIN_STS,zoneNOMinSp
OutdoorTempSensorAvg,outsideTempAvg
DISCH_FAN_FAULT_IND,dischargeFanFault
zoneHum_SetPt,zoneHumiditySp
cond_pmp_speed_fb,condPumpSpeedFb
SPC-LIGHT-MIN-SP,zoneLightLevelMinSp
wheel-return-temp,wheelReturnTemp
zn-sp-max,zoneTempMaxSp
DEHUM_OVR_EN,dehumidEnableOvr
zone.temp.fault,zoneTempFault
SAF_RESET_FLT,dischargeFanFaultReset
SPC-PM1-VALUE,zonePM1
CCurrentMax,currentPhaseCMax
SUPPLY_TEMP_HEAT_SETPT,dischargeTempHeatSp
CHILLER1_FAULT,chillerFault
DA-TEMP-HTG-LO-SP,dischargeTempHeatMinSp
condenser_stat,condStatus
SA_CO2,dischargeCO2
SPACEVOCSP,zoneVOCSp
enable-cooling-sp,coolingEnableSp
boiler-st,boilerStatus
wheel_rf_runtime,wheelReturnFanRuntime
DA-DMPR-OVR,dischargeDamperOvr
dis_air_smk_dmpr_fb,dischargeSmokeDamperFb
zh-spt,zoneHumiditySp
ZN-TEMP-DLT,zoneTempDelta
ductKFactor,kFactor
bldg_press_setpt,buildingPressureSp
enthalpy_discharge_air,dischargeEnthalpy
CondWtrEnT,condEnteringTemp
minimumOAControl,minOutsideDamper
zoneStatus,zoneStatus
amp_phase_b_max,currentPhaseBMax
high-temp-alarm,highLimitAlarm
DEHUMIDIFICATION_SP,dehumidSp
HW_COIL_FEEDBACK_TEMP,heatingCoilEnteringTemp
RET_FLOW_TARGET_SP,returnFlowSp
ZN-HUM-MAX-SPT,zoneHumidityMaxSp
ch1-command,chillerEnable
dehumid-enable-manual,dehumidEnableOvr
WhlReturnHumidity,wheelReturnHumidity
ZN-HUM-MIN-SP-VALUE,zoneHumidityMinSp
DAT_SETPOINT,dischargeTempSp
CHWP_MTR_ALM,evapPumpAlarm
RoomLightLevelSetpoint,zoneLightLevelSp
OA_VENT_TARGET_MIN_SP,minOutsideFlowSp
S_FAN_RUNTIME,dischargeFanRuntime
HVAC_ENERGY,energy
hvacBypassMode,hvacModeOvr
dischargeAirDehumSp,dischargeDehumidSp
whl_run_time_out_fan,wheelOutsideFanRuntime
ReturnCO2PPM,returnCO2
dischargeAirEnth,dischargeEnthalpy
SA-PRESS,dischargePressure
en-humidifier,humidifierEnable
zoneTemp_MinSP,zoneTempMinSP
BOILER_RUN_CMD,boilerEnable
ZONETSP,zoneTempSp
zonePress_SetPt,zonePressureSp
RETURNFAN_COMMAND,returnFanEnable
cwp_runtime,condPumpRuntime
Wheel_Return_Fan_Speed,wheelReturnFanSpeed
Speed-Wheel,wheelSpeed
SpaceHumidityMinSetpoint,zoneHumidityMinSp
exhDamperFb,exhaustDamperFb
condBypassFlwSp,condBypassFlowSp
ZNPRESS-SP,zonePressureSp
dehumidifier_en_spt,dehumidEnableSp
supplyFanSpeed,dischargeFanSpeed
ZoneCO2UpperThreshold,zoneCO2HiSp
WHEELRETFANSTATUS,wheelReturnFanStatus
stop_emerg,emergencyStop
ZONEHUMIDITY,zoneHumidity
economizerMode,econStatus
SUPPLY_FAN_HAND_MODE,dischargeFanHandMode
PHA_CUR_MAX,currentPhaseAMax
dehumid-flt,dehumidifierFault
ENERGY_RECOV_MODE,energyRecoveryMode
comp-warning,compWarning
exFanStatus,exhaustFanStatus
Space-Temp-Avg-SP,zoneTempAvgSp
SA_TEMP_FAULT,dischargeTempFault
htg_set_point,heatingEnableSp
SUPPLY_DPT_SENSOR,dischargeDewpoint
SpaceVOCSetpoint,zoneVOCSp
zoneEnergyWh,zoneEnergy
cd-dmpr-feedback,coldDeckDamperFb
smoke_damper_supply_air,dischargeSmokeDamper
enableFrzProt,freezeProtectEnable
HIGH_SP_TEMP_ZONE,zoneTempHiSp
PRESS_MAX_SP_SPACE,zonePressureMaxSp
cnd_alarm,condAlarm
cur-pha-max,currentPhaseAMax
DISCH_FAN_SPD_SP,dischargeFanSpeedSp
zone_so2_level,zoneSO2
RET_AIR_HUM_LEVEL,returnHumidity
humidifier_en,humidifierEnable
RoomPressureMaxSp,zonePressureMaxSp
SAIR_SMK_DAMPER_FB,dischargeSmokeDamperFb
LUX-ZN-SP-SNS,zoneLightLevelSp
ZN_NO_ALM_STS,zoneNOAlarm
ZNTMINSP,zoneTempMinSP
OA_MIN_CFM_TARGET,minOutsideFlow
dehumid_status,dehumidifierStatus
CW_TO_HEAT_REJECTION_FLOW,condWaterLeavingFlow
SUP-AIR-TEMP,dischargeTemp
oaMinimumDamperSpt,minOutsideDamperMinSp
SA_MIN_COOL_FLOWPOINT,dischargeFlowCoolMinSp
dhum_status,dehumidifierStatus
ZN-RH-HI-S-ALM,zoneHumidityHiAlarm
emerg-shutdn,emergencyShutdown
dehumidification_demand,dehumidDemand
BLR-STATUS,boilerStatus
SUP_SMOKE_DMPR,dischargeSmokeDamper
SpaceLightLevelMinSetpoint,zoneLightLevelMinSp
OA-T-HI-POINT,outsideTempHiSp
SPC-LPG-ALM-LATCH,zoneLPGAlarm
hvac-operating-mode,hvacMode
oaDamperMinCommand,minOutsideDamper
OutsideTempFault,outsideTempFault
DISCHARGE_FAN_FLT_RESET,dischargeFanFaultReset
bypassdmprpos,bypassDamperFb
SA_FLOW_STS,dischargeFlowStatus
MXD_DMPR_O,mixedDamper
occupiedHeatSptOffset,occupiedHeatSpOffset
STM-PSIA,steamPressure
PM10_CONC,zonePM10
ECON_EB_DPT_LIMIT,econEnableDewpointSp
RoomCO2SafetyAlarm,zoneCO2Alarm
zonePressure_SetPt,zonePressureSp
whl_output,wheelSpeed
cnd-byp-valve-cmd,condBypassValve
FA-Damper,outsideDamper
UNOCC_SCHED_CLG_SP,unoccupiedCoolSp
BLR-START,boilerEnable
ZONE_VOC_MINIMUM_SP,zoneVOCMinSp
returnCo2Ppm,returnCO2
SA_T_HI_ALARM,dischargeTempHiAlarm
DISCHARGE_DEWPOINT_LO_SP,dischargeDewpointLoSp
zoneHumidity_MaxSP,zoneHumidityMaxSp
zoneVoc,zoneVOC
FAN_TOTAL_ENERGY_SA,dischargeFanEnergy
DISCH-FAN-CMD,dischargeFanEnable
GAS_FLOW_ALARM_LOW,gasFlowLoAlarm
WHL_RET_FLOW,wheelReturnFlow
ZN-IAQ-PM4,zonePM4
SAF_SPD_FB,dischargeFanSpeedFb
wheel_ret_h,wheelReturnEnthalpy
BPRES,buildingPressure
DISCHARGE_DEWPOINT,dischargeDewpoint
N2_ALARM_LATCH,zoneN2Alarm
disIsoDamper,dischargeIsoDamper
ChillerWaterSupplyTemperature,evapLeavingTemp
EXHAUST_DMPR_POS,exhaustDamperFb
pressure_building,buildingPressure
HTGCFM_LIMIT_SP,dischargeFlowHeatMaxSp
SA_FLOW,dischargeFlow
cwp1-speed-spt,condPumpSpeedSp
DISCH_FAN_RST,dischargeFanAlarmReset
FLOWSP_CLG_MINIMUM,dischargeFlowCoolMinSp
GAS_FLOW_LOW,gasFlowLoAlarm
FiltAlm,unitFilterAlarm
SPACE-PRESS-DB,zonePressureDb
ZONEDEWPOINT,zoneDewpoint
ZN_LUX_SP,zoneLightLevelSp
cdw-ret-flw,condEnteringFlow
SAF_VOLTS,dischargeFanVoltage
chiller2_cmd,chillerEnable
RM_MIN_SP,zoneTempMinSp
zn_pm4_active,zonePM4
WhlOutReturnTemp,wheelReturnTemp
condenser_byp_flw,condBypassFlow
cooling-en-spt,coolingEnableSp
BLR2-ALARM,boilerAlarm
RETURNFAN_CTRL,returnFanEnable
comp-wrn,compWarning
OUTDOOR_HUMIDITY,outsideHumidity
EFF_TEMP_SPT,zoneTempSp
ECONENABLE,econEnable
DAIR_DPT_HI_ALM,dischargeDewpointHiAlarm
OA_T_DETECTED_FAULT,outsideTempFault
SPACEVOC,zoneVOC
cd_dmpr_stat,coldDeckDamperFb
cmpstate,compStatus
HeatingPumpTrouble,heatingCoilPumpAlarm
colddeck_duct_pressure,coldDeckDischargePressure
znCO2Alert,zoneCO2Alarm
economizer_status,econEnable
DehRuntime,dehumidifierRuntime
high_limit_alrt,highLimitAlarm
minOAFeedback,minOutsideDamperFb
ROOM_VOC_DB,zoneVOCDb
cond_pump_override,condPumpOvr
cond-pmp-runtime,condPumpRuntime
supplyAirDewpoint,dischargeDewpoint
ZONEPRESSURE,zonePressure
zonePresSPT,zonePressureSp
ZN-TEMP-SENSOR,zoneTemp
SPC_N2_LEVEL,zoneN2
DCMEAS_CUR,currentDC
DISABLE_OA_ECON_SP,econDisableSp
SPACEVOC,zoneVOC
DISCHARGE_DEWPOINT_HI_SP,dischargeDewpointHiSp
WHL-RET-FAN-RT,wheelReturnFanRuntime
condPumpSpdCmd,condPumpSpeed
freezeProtectSp,freezeProtectSp
Hot_Water_Supply_Temperature,heatingCoilLeavingTemp
freeze_prot_cmd,freezeProtect
zoneTemperatureLowSP,zoneTempMinSP
MIXED_AIR_TEMPERATURE,mixedTemp
OccupiedClgPointSetLocal,occupiedCoolSpLocal
LEAK_SENSOR_ALARM,waterLeakAlarm
ZNHSPT,zoneHumiditySp
w-s,wheelStatus
GAS-LOW-PRESSURE-SIGNAL,gasPressureLoAlarm
supplyAirTempHeatLowLimit,dischargeTempHeatMinSp
condenserCommand,cond
wheelRetFanFault,wheelReturnFanFault
dehumidifierfault,dehumidifierFault
Bypass-Valve-Fb,bypassValveFb
Cond1Alarm,condAlarm
HUM_SPC_MAX_SP_SENSOR,zoneHumidityMaxSp
DA_COOL_MIN_TEMP_SP,dischargeTempCoolMinSp
dis_air_fan_alm,dischargeFanAlarm
ZN_PM1_DATA,zonePM1
return_hum_wheel,wheelReturnHumidity
EX-DAMPER-OVERRIDE,exhaustDamperOvr
FAN_KWH_SA,dischargeFanEnergy
ZoneLightLevelMinSetpoint,zoneLightLevelMinSp
ENTH_ENBL_SP,econEnableEnthalpySp
zone_pm4_level,zonePM4
SA_HTG_MAX_TEMP_SP,dischargeTempHeatMaxSp
colddeck_output_feedback,coldDeckDamperFb
cd_d_airflow,coldDeckDischargeFlow
ZN-VOC-MAX-SPT,zoneVOCMaxSp
Boiler_Cmd_Out,boilerEnable
OutsideAirDamper,outsideDamper
zn_co,zoneCO
CD-DIS-FLOW,coldDeckDischargeFlow
SA_HEAT_TEMP_SETPOINT,dischargeTempHeatSp
COND_WTR_DISCH_FLOW,condWaterLeavingFlow
sup_fan_i,dischargeFanCurrent
cndBypassVlvCmd,condBypassValve
dehumidifier_status,dehumidifier
CurrentPhaseCMax,currentPhaseCMax
compressorAlarm,compAlarm
whlReturnEnth,wheelReturnEnthalpy
cmp1,comp
zoneLGHTLVL,zoneLightLevel
cw-pump1-runtime,condPumpRuntime
ZN-VOC-ALERT,zoneVOCAlarm
WHLOUTRETEMP,wheelReturnTemp
wheelRetFanStatus,wheelReturnFanStatus
AC_AMPS,current
whl_ret_f_sts,wheelReturnFanStatus
DEHUMID_ALM,dehumidifierAlarm
sp_discharge_enthalpy,dischargeEnthalpySp
DISCH_FAN_ERROR_CODE,dischargeFanFaultCode
spc_pressure_spt,zonePressureSp
heat_sp,heatingEnableSp
OvrOccMode,occupancyModeOvr
TEMP_CLG_SB_SETPT,standbyCoolSp
SPACE_TEMP_HIGH_ALARM,zoneTempHiAlarm
high-limit-alarm,highLimitAlarm
ZONE_TEMP_LO_SP,zoneTempLoSp
RETURNAIRFAN_VFD_FB,returnFanStatus
zoneSO2HighAlm,zoneSO2LevelAlarm
DamperO,dischargeDamper
BLRALM,boilerAlarm
cmp-alm,compAlarm
UNIT_OP_STATUS,unitStatus
CHW_SUP_FLOW,evapLeavingFlow
humidifier_en_cmd,humidifier
N2_ZONE_LEVEL,zoneN2
humidifier_setpoint_enable,humidifierEnableSp
spc_dew_pt,zoneDewpoint
disch_temp_sensor,dischargeTemp
exhaust-dmpr-override,exhaustDamperOvr
RA_DAMPER_CTRL,returnDamper
supplyFlowStat,dischargeFlowStatus
supply_air_dew_pt,dischargeDewpoint
ZN_T_LO_ALARM,zoneTempLoAlarm
CWETEMP,condEnteringTemp
DAIR_DEHUMID_CTRL_SPT,dischargeDehumidSp
RETURN_AIR_FLOW_SETPOINT,returnFlowSp
ZN_TEMP_MEAN,zoneTempAvg
CO2_SA_SENSOR,dischargeCO2
ZoneVOCSpt,zoneVOCSp
Space_Temp_High_Alm,zoneTempHiAlarm
STM-P-VALUE,steamPressure
EXH_FAN_ALARM_SIGNAL,exhaustFanAlarm
trane_cw_ret_temp,evapEnteringTemp
zoneTempAverage,zoneTempAvg
BoxFlow,dischargeFlow
SA_P_LO_LIMIT,dischargePressureLoSp
SA-T-HI-SP,dischargeTempHiSp
ZONE-LOW-SPT,zoneTempMinSP
coolingValveFdbk,coolingValveFb
RECOVERY_STATE,energyRecoveryMode
SUPPLY_ENTHALPY_SP,dischargeEnthalpySp
ZN_NITRIC_OXIDE_ALARM,zoneNOAlarm
Room-VOC-Hi-Setpoint,zoneVOCHiSp
ch1_alarm,chillerAlarm
ZONE_LOTEMP_SETPOINT,zoneTempLoSp
whlRetHum,wheelReturnHumidity
CD-DMPR-STS,coldDeckDamperFb
SUPFLOWUNOCHTGSP,dischargeFlowUnoccHeatSp
ZN-VOC-MAX-SETPOINT,zoneVOCHiSp
ZONE_VOC_MAX_SP,zoneVOCMaxSp
SA_DAMPER_CMD,dischargeDamper
ZN_VOC_LO_ALM,zoneVOCLoAlarm
CurrentPhaseB,currentPhaseB
WHL_OUT_FLOW,wheelOutsideFlow
Space_Press_Hi_SP,zonePressureHiSp
Blr1_Alm,boilerAlarm
PRESS_MINIMUM_SP_ZN,zonePressureMinSp
zone.press.db,zonePressureDb
SUPPLY_AIR_PRESSURE_HI_SP,dischargePressureHiSp
chiller1-enable-SP,chillerEnableSp
DISCH_AIR_CO2_PPM,dischargeCO2
SpaceVOCDb,zoneVOCDb
RETTEMP,returnTemp
zone-voc-db,zoneVOCDb
RM_CLG_SP,zoneCoolSp
chiller_error,chillerFault
STM-VLV-OUT,steamValve
high-temp-trig,highLimitAlarm
dischargeAirClgSetpt,dischargeTempCoolSp
Space_Clg_Deadband,zoneTempCoolDb
ECON_ENABLE_SAT_DPT_SP,econEnableDewpointSp
RET_FLOW_REFERENCE,returnFlowSp
VOC-HI-SP-ZN,zoneVOCHiSp
CH1_WTR_RET_T,evapEnteringTemp
ZN_COOLING_SETPOINT,zoneCoolSp
SUPPLY_AIR_HUM_SENSOR,dischargeHumidity
SO2SensorZone,zoneSO2
DISCH_MIN_TEMP_SPT,dischargeTempMinSp
RM_CLG_DB,zoneTempCoolDb
BOILER-COMMAND,boilerEnable
SA_SMK_DAMPER_POS,dischargeSmokeDamperFb
oaMinDamperSetpoint,minOutsideDamperMinSp
UNOCC_HTG_SETTING,unoccupiedHeatSp
ZONE-CO2-ALM-STATUS,zoneCO2Alarm
spacePressSPT,zonePressureSp
THERMS_USED,energy
SPACE-TMP-SPT,zoneTempSp
comp-flt,compFault
SUPPLY_FLO_STATUS,dischargeFlowStatus
BAmps,currentPhaseB
PHC_CURRENT,currentPhaseC
ZoneCO2ExceededAlarm,zoneCO2Alarm
SA_VOL_FLW,dischargeFlow
BLR_PMP_OUT,heatingCoilPump
EFAN_ALARM,exhaustFanAlarm
cw_pump_alarm,condPumpAlarm
space_Temp_Max_SPT,zoneTempMaxSP
RETURN_FAN_FAILURE,returnFanAlarm
low_discharge_pressure_setpt,dischargePressureLoSp
econo-enable,econEnable
DIS_FAN_I,dischargeFanCurrent
PM1_SPC_SENSOR,zonePM1
ZNT_SP_ADJ_VAL,zoneTempSpOffset
returnairco2,returnCO2
RoomLightLevelMinSetpoint,zoneLightLevelMinSp
SAF_MANUAL_MODE,dischargeFanHandMode
FUEL_FLOW_LOW_ALM,gasFlowLoAlarm
GFLOW_LOW_LIMIT_ALERT,gasFlowLoAlarm
freeze_prot_status,freezeProtect
FAULT_ZONE_TEMP,zoneTempFault
zoneTemperature_Max_SetPoint,zoneTempMaxSP
colddeck_prs,coldDeckDischargePressure
SFANALM,dischargeFanAlarm
econoEnable,econEnable
SA-AIRFLOW-FB,dischargeFlowStatus
oa-min-damper-sp,minOutsideDamperMinSp
PM25_RM_T,zonePM25
DEHMD_RT,dehumidifierRuntime
cw-pump-ovr,condPumpOvr
space-CO2,zoneCO2
ZN-TEMP-HIGH-ALARM,zoneTempHiAlarm
dehumid-enable-ovr,dehumidEnableOvr
SA_HTG_MIN_TEMP_SP,dischargeTempHeatMinSp
heat_occ_spt_offset,occupiedHeatSpOffset
CHWP-ENA,evapPumpEnable
cond-status-signal,condStatus
RM_TEMP_DELTA,zoneTempDelta
ECON_DEWPOINT_ON_SP,econEnableDewpointSp
BoilerLoopPumpAlarm,heatingCoilPumpAlarm
CHWS_GPM,evapLeavingFlow
cw-pump-01-command,condPump
DA_RH,dischargeHumidity
HTG_LOOP_PUMP_ALM,heatingCoilPumpAlarm
SAF_FAULT_RESET_SIGNAL,dischargeFanFaultReset
bypass-damper-pos,bypassDamperFb
outside_wheel_fan_status,wheelOutsideFanStatus
RETURNAIRTEMP,returnTemp
RM_O2_LEVEL,zoneO2
AMP_SENSOR,current
cnd_bypass_vlv_fb,condBypassValveFb
ZN-PRESS-DB-SETPOINT,zonePressureDb
coldDeckAirPressure,coldDeckDischargePressure
DC_A_MEASURED,currentDC
SPC-CLG-SP-EFF,zoneCoolSp
Space-Min-SP,zoneTempMinSp
RoomTemperature,zoneTemp
compressor_enable,compEnable
BLG-PR-SP,buildingPressureSp
returnTempSp,returnTempSp
zoneTempDbStatus,zoneTempDb
CHWS-MTR-FLOW,evapLeavingFlow
WHL_RPM,wheelSpeed
SA_FAN_TOTAL_ENERGY,dischargeFanEnergy
bypass-swt,bypassSwitch
Space_Active_Pwr,zonePowerReal
